light_time,light_timeset1,13.33,1624686564.0
light_time,light_timeset1,13.33,1624686595.0
light_time,light_timeset1,13.33,1624686625.0
light_time,light_timeset1,13.33,1624686656.0
light_time,light_timeset1,13.33,1624686687.0
light_time,light_timeset1,13.33,1624686718.0
light_time,light_timeset1,13.33,1624686748.0
light_time,light_timeset1,13.33,1624686779.0
light_time,light_timeset1,13.33,1624686810.0
light_time,light_timeset1,13.33,1624686841.0
light_time,light_timeset1,13.33,1624686871.0
light_time,light_timeset1,13.33,1624686902.0
light_time,light_timeset1,13.33,1624686933.0
light_time,light_timeset1,13.33,1624686963.0
light_time,light_timeset1,13.33,1624686994.0
light_time,light_timeset1,13.33,1624687025.0
light_time,light_timeset1,13.33,1624687056.0
light_time,light_timeset1,13.33,1624687086.0
light_time,light_timeset1,13.33,1624687117.0
light_time,light_timeset1,13.33,1624687148.0
light_time,light_timeset1,13.33,1624687178.0
light_time,light_timeset1,13.33,1624687209.0
light_time,light_timeset1,13.33,1624687240.0
light_time,light_timeset1,13.33,1624687270.0
light_time,light_timeset1,13.33,1624687301.0
light_time,light_timeset1,13.33,1624687332.0
light_time,light_timeset1,13.33,1624687363.0
light_time,light_timeset1,13.33,1624687393.0
light_time,light_timeset1,13.33,1624687424.0
light_time,light_timeset1,13.33,1624687455.0
light_time,light_timeset1,13.33,1624687485.0
light_time,light_timeset1,13.33,1624687516.0
light_time,light_timeset1,13.33,1624687547.0
light_time,light_timeset1,13.33,1624687578.0
light_time,light_timeset1,13.33,1624687608.0
light_time,light_timeset1,20.0,1624687639.0
light_time,light_timeset1,20.0,1624687669.0
light_time,light_timeset1,20.0,1624687700.0
light_time,light_timeset1,20.0,1624687731.0
light_time,light_timeset1,13.33,1624687761.0
light_time,light_timeset1,13.33,1624687792.0
light_time,light_timeset1,20.0,1624687822.0
light_time,light_timeset1,20.0,1624687853.0
light_time,light_timeset1,20.0,1624687884.0
light_time,light_timeset1,20.0,1624687914.0
light_time,light_timeset1,20.0,1624687945.0
light_time,light_timeset1,20.0,1624687975.0
light_time,light_timeset1,13.33,1624688006.0
light_time,light_timeset1,13.33,1624688037.0
light_time,light_timeset1,13.33,1624688067.0
light_time,light_timeset1,4.67,1624688756.0
light_time,light_timeset1,26.67,1624688824.0
light_time,light_timeset1,4.0,1624688892.0
light_time,light_timeset1,4.0,1624688923.0
light_time,light_timeset1,4.0,1624689014.0
light_time,light_timeset1,4.0,1624689059.0
light_time,light_timeset1,4.0,1624689111.0
light_time,light_timeset1,4.0,1624689142.0
light_time,light_timeset1,4.0,1624689172.0
light_time,light_timeset1,4.0,1624689203.0
light_time,light_timeset1,4.0,1624689234.0
light_time,light_timeset1,4.0,1624689265.0
light_time,light_timeset1,4.0,1624689295.0
light_time,light_timeset1,4.0,1624689326.0
light_time,light_timeset1,4.0,1624689357.0
light_time,light_timeset1,4.0,1624689388.0
light_time,light_timeset1,13.33,1624689565.0
light_time,light_timeset1,13.33,1624689595.0
light_time,light_timeset1,13.33,1624690699.0
light_time,light_timeset1,13.33,1624690851.0
light_time,light_timeset1,13.33,1624690882.0
light_time,light_timeset1,4.0,1624690913.0
light_time,light_timeset1,13.33,1624691118.0
light_time,light_timeset1,13.33,1624691149.0
light_time,light_timeset1,13.33,1624691180.0
light_time,light_timeset1,4.0,1624691211.0
light_time,light_timeset1,13.33,1624691456.0
light_time,light_timeset1,4.0,1624691487.0
light_time,light_timeset1,4.67,1624691538.0
light_time,light_timeset1,4.0,1624691906.0
light_time,light_timeset1,4.0,1624691985.0
light_time,light_timeset1,4.0,1624692016.0
light_time,light_timeset1,4.0,1624692046.0
light_time,light_timeset1,4.0,1624692077.0
light_time,light_timeset1,4.0,1624692108.0
light_time,light_timeset1,4.0,1624692139.0
light_time,light_timeset1,4.0,1624692169.0
light_time,light_timeset1,4.0,1624692200.0
light_time,light_timeset1,4.0,1624692231.0
light_time,light_timeset1,4.0,1624692262.0
light_time,light_timeset1,4.0,1624692293.0
light_time,light_timeset1,4.0,1624692323.0
light_time,light_timeset1,4.0,1624692354.0
light_time,light_timeset1,4.0,1624692385.0
light_time,light_timeset1,4.0,1624692416.0
light_time,light_timeset1,4.0,1624692446.0
light_time,light_timeset1,4.0,1624692477.0
light_time,light_timeset1,4.0,1624692508.0
light_time,light_timeset1,4.0,1624692539.0
light_time,light_timeset1,4.0,1624692569.0
light_time,light_timeset1,4.0,1624692600.0
light_time,light_timeset1,4.0,1624692631.0
light_time,light_timeset1,4.0,1624692662.0
light_time,light_timeset1,4.0,1624692693.0
light_time,light_timeset1,4.0,1624692723.0
light_time,light_timeset1,13.33,1624692774.0
light_time,light_timeset1,13.33,1624693026.0
light_time,light_timeset1,4.0,1624693160.0
light_time,light_timeset1,4.0,1624693190.0
light_time,light_timeset1,13.33,1624693301.0
light_time,light_timeset1,13.33,1624693406.0
light_time,light_timeset1,13.33,1624693436.0
light_time,light_timeset1,4.67,1624693516.0
light_time,light_timeset1,4.0,1624693547.0
light_time,light_timeset1,13.33,1624693630.0
light_time,light_timeset1,4.0,1624693661.0
light_time,light_timeset1,4.0,1624693692.0
light_time,light_timeset1,4.0,1624693734.0
light_time,light_timeset1,4.0,1624693764.0
light_time,light_timeset1,4.0,1624693795.0
light_time,light_timeset1,13.33,1624693856.0
light_time,light_timeset1,4.0,1624693886.0
light_time,light_timeset1,4.0,1624694005.0
light_time,light_timeset1,4.0,1624694036.0
light_time,light_timeset1,13.33,1624695940.0
light_time,light_timeset1,4.0,1624695971.0
light_time,light_timeset1,13.33,1624696016.0
light_time,light_timeset1,4.0,1624696046.0
light_time,light_timeset1,4.0,1624696077.0
light_time,light_timeset1,4.0,1624696108.0
light_time,light_timeset1,4.0,1624696139.0
light_time,light_timeset1,4.0,1624696169.0
light_time,light_timeset1,13.33,1624696229.0
light_time,light_timeset1,13.33,1624696316.0
light_time,light_timeset1,4.67,1624696446.0
light_time,light_timeset1,4.0,1624696477.0
light_time,light_timeset1,4.0,1624696507.0
light_time,light_timeset1,4.67,1624697038.0
light_time,light_timeset1,4.0,1624697068.0
light_time,light_timeset1,4.0,1624697099.0
light_time,light_timeset1,4.0,1624697130.0
light_time,light_timeset1,4.67,1624697186.0
light_time,light_timeset1,4.67,1624697217.0
light_time,light_timeset1,4.0,1624697248.0
light_time,light_timeset1,4.0,1624697306.0
light_time,light_timeset1,4.0,1624697337.0
light_time,light_timeset1,4.0,1624697367.0
light_time,light_timeset1,4.0,1624697488.0
light_time,light_timeset1,4.0,1624697518.0
light_time,light_timeset1,4.0,1624697549.0
light_time,light_timeset1,4.0,1624697580.0
light_time,light_timeset1,13.33,1624697822.0
light_time,light_timeset1,4.0,1624697853.0
light_time,light_timeset1,4.0,1624697883.0
light_time,light_timeset1,4.0,1624698056.0
light_time,light_timeset1,4.0,1624698087.0
light_time,light_timeset1,4.0,1624698171.0
light_time,light_timeset1,4.0,1624698202.0
light_time,light_timeset1,4.67,1624698256.0
light_time,light_timeset1,4.0,1624698286.0
light_time,light_timeset1,4.0,1624698317.0
light_time,light_timeset1,4.0,1624698396.0
light_time,light_timeset1,4.0,1624698427.0
light_time,light_timeset1,4.0,1624698457.0
light_time,light_timeset1,13.33,1624698501.0
light_time,light_timeset1,4.0,1624698531.0
light_time,light_timeset1,4.0,1624698600.0
light_time,light_timeset1,13.33,1624698653.0
light_time,light_timeset1,13.33,1624698837.0
light_time,light_timeset1,13.33,1624698867.0
light_time,light_timeset1,13.33,1624698898.0
light_time,light_timeset1,13.33,1624698976.0
light_time,light_timeset1,13.33,1624699007.0
light_time,light_timeset1,13.33,1624699037.0
light_time,light_timeset1,13.33,1624699068.0
light_time,light_timeset1,13.33,1624699099.0
light_time,light_timeset1,13.33,1624699129.0
light_time,light_timeset1,13.33,1624699188.0
light_time,light_timeset1,13.33,1624699219.0
light_time,light_timeset1,13.33,1624699249.0
light_time,light_timeset1,13.33,1624699280.0
light_time,light_timeset1,13.33,1624699311.0
light_time,light_timeset1,13.33,1624699323.0
light_time,light_timeset1,13.33,1624699354.0
light_time,light_timeset1,13.33,1624699385.0
light_time,light_timeset1,13.33,1624699415.0
light_time,light_timeset1,13.33,1624699544.0
light_time,light_timeset1,13.33,1624699575.0
light_time,light_timeset1,13.33,1624699605.0
light_time,light_timeset1,13.33,1624699636.0
light_time,light_timeset1,13.33,1624699666.0
light_time,light_timeset1,13.33,1624699697.0
light_time,light_timeset1,13.33,1624699728.0
light_time,light_timeset1,13.33,1624699747.0
light_time,light_timeset1,13.33,1624699758.0
light_time,light_timeset1,13.33,1624699777.0
light_time,light_timeset1,13.33,1624699789.0
light_time,light_timeset1,13.33,1624699803.0
light_time,light_timeset1,13.33,1624699833.0
light_time,light_timeset1,13.33,1624699864.0
light_time,light_timeset1,13.33,1624699894.0
light_time,light_timeset1,13.33,1624699925.0
light_time,light_timeset1,13.33,1624700096.0
light_time,light_timeset1,13.33,1624700126.0
light_time,light_timeset1,13.33,1624700157.0
light_time,light_timeset1,13.33,1624700166.0
light_time,light_timeset1,13.33,1624700196.0
light_time,light_timeset1,13.33,1624700227.0
light_time,light_timeset1,13.33,1624700258.0
light_time,light_timeset1,13.33,1624700288.0
light_time,light_timeset1,13.33,1624700319.0
light_time,light_timeset1,13.33,1624700336.0
light_time,light_timeset1,13.33,1624700367.0
light_time,light_timeset1,13.33,1624700397.0
light_time,light_timeset1,13.33,1624700428.0
light_time,light_timeset1,13.33,1624700480.0
light_time,light_timeset1,13.33,1624700510.0
light_time,light_timeset1,13.33,1624700541.0
light_time,light_timeset1,13.33,1624700716.0
light_time,light_timeset1,13.33,1624700747.0
light_time,light_timeset1,13.33,1624700778.0
light_time,light_timeset1,13.33,1624700808.0
light_time,light_timeset1,26.67,1624700865.0
light_time,light_timeset1,4.0,1624700896.0
light_time,light_timeset1,4.0,1624700927.0
light_time,light_timeset1,4.0,1624700957.0
light_time,light_timeset1,4.0,1624700988.0
light_time,light_timeset1,4.0,1624701061.0
light_time,light_timeset1,4.0,1624701092.0
light_time,light_timeset1,4.0,1624701123.0
light_time,light_timeset1,4.0,1624701153.0
light_time,light_timeset1,4.0,1624701184.0
light_time,light_timeset1,4.0,1624701215.0
light_time,light_timeset1,4.0,1624701246.0
light_time,light_timeset1,4.0,1624701276.0
light_time,light_timeset1,4.0,1624701307.0
light_time,light_timeset1,4.0,1624701338.0
light_time,light_timeset1,4.0,1624701369.0
light_time,light_timeset1,4.0,1624701400.0
light_time,light_timeset1,4.0,1624701430.0
light_time,light_timeset1,4.0,1624701461.0
light_time,light_timeset1,4.0,1624701492.0
light_time,light_timeset1,4.0,1624701523.0
light_time,light_timeset1,4.0,1624701553.0
light_time,light_timeset1,13.33,1624701854.0
light_time,light_timeset1,13.33,1624701885.0
light_time,light_timeset1,13.33,1624701915.0
light_time,light_timeset1,4.0,1624701978.0
light_time,light_timeset1,4.0,1624702009.0
light_time,light_timeset1,4.0,1624702040.0
light_time,light_timeset1,4.0,1624702071.0
light_time,light_timeset1,4.0,1624702102.0
light_time,light_timeset1,13.33,1624703260.0
light_time,light_timeset1,13.33,1624703348.0
light_time,light_timeset1,13.33,1624703369.0
light_time,light_timeset1,13.33,1624703787.0
light_time,light_timeset1,13.33,1624704602.0
light_time,light_timeset1,4.67,1624704632.0
light_time,light_timeset1,4.67,1624704673.0
light_time,light_timeset1,4.67,1624704708.0
light_time,light_timeset1,4.67,1624704742.0
light_time,light_timeset1,4.67,1624704795.0
light_time,light_timeset1,4.67,1624704849.0
light_time,light_timeset1,4.67,1624704884.0
light_time,light_timeset1,4.67,1624704923.0
light_time,light_timeset1,4.67,1624704957.0
light_time,light_timeset1,4.67,1624704992.0
light_time,light_timeset1,4.67,1624705092.0
light_time,light_timeset1,4.67,1624705126.0
light_time,light_timeset1,4.67,1624705164.0
light_time,light_timeset1,4.67,1624705198.0
light_time,light_timeset1,4.67,1624705257.0
light_time,light_timeset1,4.67,1624705291.0
light_time,light_timeset1,4.67,1624705324.0
light_time,light_timeset1,13.33,1624705359.0
light_time,light_timeset1,13.33,1624705389.0
light_time,light_timeset1,13.33,1624705418.0
light_time,light_timeset1,13.33,1624705433.0
light_time,light_timeset1,13.33,1624705463.0
light_time,light_timeset1,4.0,1624705511.0
light_time,light_timeset1,4.0,1624705542.0
light_time,light_timeset1,4.0,1624705573.0
light_time,light_timeset1,4.0,1624705604.0
light_time,light_timeset1,4.0,1624705635.0
light_time,light_timeset1,4.0,1624705665.0
light_time,light_timeset1,4.0,1624705696.0
light_time,light_timeset1,4.0,1624705727.0
light_time,light_timeset1,4.0,1624705758.0
light_time,light_timeset1,4.0,1624705789.0
light_time,light_timeset1,13.33,1624707008.0
light_time,light_timeset1,13.33,1624707038.0
light_time,light_timeset1,13.33,1624707068.0
light_time,light_timeset1,13.33,1624707099.0
light_time,light_timeset1,13.33,1624707303.0
light_time,light_timeset1,13.33,1624707319.0
light_time,light_timeset1,13.33,1624707322.0
light_time,light_timeset1,13.33,1624707370.0
light_time,light_timeset1,13.33,1624707400.0
light_time,light_timeset1,13.33,1624707431.0
light_time,light_timeset1,13.33,1624707780.0
light_time,light_timeset1,13.33,1624707827.0
light_time,light_timeset1,13.33,1624707858.0
light_time,light_timeset1,13.33,1624707901.0
light_time,light_timeset1,13.33,1624707996.0
light_time,light_timeset1,13.33,1624708026.0
light_time,light_timeset1,13.33,1624708056.0
light_time,light_timeset1,13.33,1624708087.0
light_time,light_timeset1,13.33,1624708117.0
light_time,light_timeset1,13.33,1624708148.0
light_time,light_timeset1,13.33,1624708169.0
light_time,light_timeset1,13.33,1624708215.0
light_time,light_timeset1,13.33,1624708380.0
light_time,light_timeset1,13.33,1624708410.0
light_time,light_timeset1,13.33,1624708440.0
light_time,light_timeset1,13.33,1624708471.0
light_time,light_timeset1,13.33,1624708501.0
light_time,light_timeset1,13.33,1624708531.0
light_time,light_timeset1,13.33,1624708615.0
light_time,light_timeset1,13.33,1624708646.0
light_time,light_timeset1,13.33,1624708656.0
light_time,light_timeset1,13.33,1624708687.0
light_time,light_timeset1,13.33,1624708717.0
light_time,light_timeset1,13.33,1624708748.0
light_time,light_timeset1,13.33,1624708905.0
light_time,light_timeset1,20.0,1624709736.0
light_time,light_timeset1,4.67,1624709767.0
light_time,light_timeset1,4.0,1624709798.0
light_time,light_timeset1,4.0,1624709829.0
light_time,light_timeset1,26.67,1624709861.0
light_time,light_timeset1,4.0,1624709891.0
light_time,light_timeset1,13.33,1624717608.0
light_time,light_timeset1,13.33,1624717638.0
light_time,light_timeset1,13.33,1624717668.0
light_time,light_timeset1,13.33,1624717698.0
light_time,light_timeset1,13.33,1624717729.0
light_time,light_timeset1,13.33,1624717758.0
light_time,light_timeset1,13.33,1624717789.0
light_time,light_timeset1,13.33,1624718950.0
light_time,light_timeset1,19.0,1624719252.0
light_time,light_timeset1,19.0,1624719253.0
light_time,light_timeset1,19.0,1624719253.0
light_time,light_timeset1,19.0,1624719254.0
light_time,light_timeset1,19.0,1624719254.0
light_time,light_timeset1,19.0,1624719254.0
light_time,light_timeset1,32.33,1624719256.0
light_time,light_timeset1,19.0,1624719260.0
light_time,light_timeset1,19.0,1624719260.0
light_time,light_timeset1,4.67,1624719266.0
light_time,light_timeset1,32.33,1624719268.0
light_time,light_timeset1,19.0,1624719271.0
light_time,light_timeset1,13.33,1624719293.0
light_time,light_timeset1,13.33,1624719323.0
light_time,light_timeset1,13.33,1624719353.0
light_time,light_timeset1,13.33,1624719383.0
light_time,light_timeset1,13.33,1624719412.0
light_time,light_timeset1,13.33,1624719442.0
light_time,light_timeset1,13.33,1624719472.0
light_time,light_timeset1,13.33,1624719502.0
light_time,light_timeset1,13.33,1624719532.0
light_time,light_timeset1,13.33,1624719562.0
light_time,light_timeset1,13.33,1624719591.0
light_time,light_timeset1,13.33,1624719621.0
light_time,light_timeset1,13.33,1624719651.0
light_time,light_timeset1,13.33,1624719681.0
light_time,light_timeset1,13.33,1624719711.0
light_time,light_timeset1,13.33,1624719740.0
light_time,light_timeset1,13.33,1624719770.0
light_time,light_timeset1,13.33,1624720710.0
light_time,light_timeset1,13.33,1624720739.0
light_time,light_timeset1,13.33,1624720769.0
light_time,light_timeset1,13.33,1624720798.0
light_time,light_timeset1,13.33,1624720828.0
light_time,light_timeset1,13.33,1624720858.0
light_time,light_timeset1,13.33,1624720887.0
light_time,light_timeset1,13.33,1624720917.0
light_time,light_timeset1,13.33,1624720946.0
light_time,light_timeset1,13.33,1624720976.0
light_time,light_timeset1,13.33,1624721005.0
light_time,light_timeset1,13.33,1624721035.0
light_time,light_timeset1,13.33,1624721065.0
light_time,light_timeset1,13.33,1624721094.0
light_time,light_timeset1,13.33,1624721124.0
