73,START,trafficset1,1624687148.0
4,trafficset1,light_timeset1,1624687148.0
74,START,trafficset1,1624687178.0
4,trafficset1,light_timeset1,1624687178.0
75,START,trafficset1,1624687209.0
4,trafficset1,light_timeset1,1624687209.0
76,START,trafficset1,1624687240.0
4,trafficset1,light_timeset1,1624687240.0
77,START,trafficset1,1624687270.0
4,trafficset1,light_timeset1,1624687270.0
78,START,trafficset1,1624687301.0
4,trafficset1,light_timeset1,1624687301.0
79,START,trafficset1,1624687332.0
4,trafficset1,light_timeset1,1624687332.0
80,START,trafficset1,1624687363.0
4,trafficset1,light_timeset1,1624687363.0
81,START,trafficset1,1624687393.0
4,trafficset1,light_timeset1,1624687393.0
82,START,trafficset1,1624687424.0
4,trafficset1,light_timeset1,1624687424.0
83,START,trafficset1,1624687455.0
4,trafficset1,light_timeset1,1624687455.0
84,START,trafficset1,1624687485.0
4,trafficset1,light_timeset1,1624687485.0
85,START,trafficset1,1624687516.0
4,trafficset1,light_timeset1,1624687516.0
86,START,trafficset1,1624687547.0
4,trafficset1,light_timeset1,1624687547.0
87,START,trafficset1,1624687578.0
4,trafficset1,light_timeset1,1624687578.0
88,START,trafficset1,1624687608.0
4,trafficset1,light_timeset1,1624687608.0
89,START,trafficset1,1624687639.0
3,trafficset1,light_timeset1,1624687639.0
90,START,trafficset1,1624687669.0
3,trafficset1,light_timeset1,1624687669.0
91,START,trafficset1,1624687700.0
3,trafficset1,light_timeset1,1624687700.0
92,START,trafficset1,1624687731.0
3,trafficset1,light_timeset1,1624687731.0
93,START,trafficset1,1624687761.0
4,trafficset1,light_timeset1,1624687761.0
94,START,trafficset1,1624687792.0
4,trafficset1,light_timeset1,1624687792.0
95,START,trafficset1,1624687822.0
3,trafficset1,light_timeset1,1624687822.0
96,START,trafficset1,1624687853.0
3,trafficset1,light_timeset1,1624687853.0
97,START,trafficset1,1624687884.0
3,trafficset1,light_timeset1,1624687884.0
98,START,trafficset1,1624687914.0
3,trafficset1,light_timeset1,1624687914.0
99,START,trafficset1,1624687945.0
3,trafficset1,light_timeset1,1624687945.0
100,START,trafficset1,1624687975.0
3,trafficset1,light_timeset1,1624687975.0
101,START,trafficset1,1624688006.0
4,trafficset1,light_timeset1,1624688006.0
102,START,trafficset1,1624688037.0
4,trafficset1,light_timeset1,1624688037.0
103,START,trafficset1,1624688067.0
4,trafficset1,light_timeset1,1624688067.0
104,START,trafficset1,1624688756.0
5,trafficset1,light_timeset1,1624688756.0
105,START,trafficset1,1624688824.0
2,trafficset1,light_timeset1,1624688824.0
106,START,trafficset1,1624688892.0
5,trafficset1,light_timeset1,1624688892.0
107,START,trafficset1,1624688923.0
5,trafficset1,light_timeset1,1624688923.0
108,START,trafficset1,1624689014.0
5,trafficset1,light_timeset1,1624689014.0
109,START,trafficset1,1624689059.0
5,trafficset1,light_timeset1,1624689059.0
110,START,trafficset1,1624689111.0
5,trafficset1,light_timeset1,1624689111.0
111,START,trafficset1,1624689142.0
5,trafficset1,light_timeset1,1624689142.0
112,START,trafficset1,1624689172.0
5,trafficset1,light_timeset1,1624689172.0
113,START,trafficset1,1624689203.0
5,trafficset1,light_timeset1,1624689203.0
114,START,trafficset1,1624689234.0
5,trafficset1,light_timeset1,1624689234.0
115,START,trafficset1,1624689265.0
5,trafficset1,light_timeset1,1624689265.0
116,START,trafficset1,1624689295.0
5,trafficset1,light_timeset1,1624689295.0
117,START,trafficset1,1624689326.0
5,trafficset1,light_timeset1,1624689326.0
118,START,trafficset1,1624689357.0
5,trafficset1,light_timeset1,1624689357.0
119,START,trafficset1,1624689388.0
5,trafficset1,light_timeset1,1624689388.0
120,START,trafficset1,1624689565.0
4,trafficset1,light_timeset1,1624689565.0
121,START,trafficset1,1624689595.0
4,trafficset1,light_timeset1,1624689595.0
122,START,trafficset1,1624690699.0
4,trafficset1,light_timeset1,1624690699.0
123,START,trafficset1,1624690851.0
4,trafficset1,light_timeset1,1624690851.0
124,START,trafficset1,1624690882.0
4,trafficset1,light_timeset1,1624690882.0
125,START,trafficset1,1624690913.0
5,trafficset1,light_timeset1,1624690913.0
126,START,trafficset1,1624691118.0
4,trafficset1,light_timeset1,1624691118.0
127,START,trafficset1,1624691149.0
4,trafficset1,light_timeset1,1624691149.0
128,START,trafficset1,1624691180.0
4,trafficset1,light_timeset1,1624691180.0
129,START,trafficset1,1624691211.0
5,trafficset1,light_timeset1,1624691211.0
130,START,trafficset1,1624691456.0
4,trafficset1,light_timeset1,1624691456.0
131,START,trafficset1,1624691487.0
5,trafficset1,light_timeset1,1624691487.0
132,START,trafficset1,1624691538.0
5,trafficset1,light_timeset1,1624691538.0
133,START,trafficset1,1624691906.0
5,trafficset1,light_timeset1,1624691906.0
134,START,trafficset1,1624691985.0
5,trafficset1,light_timeset1,1624691985.0
135,START,trafficset1,1624692016.0
5,trafficset1,light_timeset1,1624692016.0
136,START,trafficset1,1624692046.0
5,trafficset1,light_timeset1,1624692046.0
137,START,trafficset1,1624692077.0
5,trafficset1,light_timeset1,1624692077.0
138,START,trafficset1,1624692108.0
5,trafficset1,light_timeset1,1624692108.0
139,START,trafficset1,1624692139.0
5,trafficset1,light_timeset1,1624692139.0
140,START,trafficset1,1624692169.0
5,trafficset1,light_timeset1,1624692169.0
141,START,trafficset1,1624692200.0
5,trafficset1,light_timeset1,1624692200.0
142,START,trafficset1,1624692231.0
5,trafficset1,light_timeset1,1624692231.0
143,START,trafficset1,1624692262.0
5,trafficset1,light_timeset1,1624692262.0
144,START,trafficset1,1624692293.0
5,trafficset1,light_timeset1,1624692293.0
145,START,trafficset1,1624692323.0
5,trafficset1,light_timeset1,1624692323.0
146,START,trafficset1,1624692354.0
5,trafficset1,light_timeset1,1624692354.0
147,START,trafficset1,1624692385.0
5,trafficset1,light_timeset1,1624692385.0
148,START,trafficset1,1624692416.0
5,trafficset1,light_timeset1,1624692416.0
149,START,trafficset1,1624692446.0
5,trafficset1,light_timeset1,1624692446.0
150,START,trafficset1,1624692477.0
5,trafficset1,light_timeset1,1624692477.0
151,START,trafficset1,1624692508.0
5,trafficset1,light_timeset1,1624692508.0
152,START,trafficset1,1624692539.0
5,trafficset1,light_timeset1,1624692539.0
153,START,trafficset1,1624692569.0
5,trafficset1,light_timeset1,1624692569.0
154,START,trafficset1,1624692600.0
5,trafficset1,light_timeset1,1624692600.0
155,START,trafficset1,1624692631.0
5,trafficset1,light_timeset1,1624692631.0
156,START,trafficset1,1624692662.0
5,trafficset1,light_timeset1,1624692662.0
157,START,trafficset1,1624692693.0
5,trafficset1,light_timeset1,1624692693.0
158,START,trafficset1,1624692723.0
5,trafficset1,light_timeset1,1624692723.0
159,START,trafficset1,1624692774.0
4,trafficset1,light_timeset1,1624692774.0
160,START,trafficset1,1624693026.0
4,trafficset1,light_timeset1,1624693026.0
161,START,trafficset1,1624693160.0
5,trafficset1,light_timeset1,1624693160.0
162,START,trafficset1,1624693190.0
5,trafficset1,light_timeset1,1624693190.0
163,START,trafficset1,1624693301.0
4,trafficset1,light_timeset1,1624693301.0
164,START,trafficset1,1624693406.0
4,trafficset1,light_timeset1,1624693406.0
165,START,trafficset1,1624693436.0
4,trafficset1,light_timeset1,1624693436.0
166,START,trafficset1,1624693516.0
5,trafficset1,light_timeset1,1624693516.0
